date,dewpoint_temperature_2m,surface_pressure,surface_solar_radiation_downwards_hourly,temperature_2m,total_evaporation_hourly,total_precipitation_hourly,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
2023-02-28T12:00:00,279.3632813,102182.4219,0,282.5880737,-2.28E-06,0,-2.101760864,1.175064087,0.362442017
2023-02-28T13:00:00,279.249176,102204.0039,0,281.7050781,-1.12E-06,8.67E-07,-1.566162109,1.620117188,0.362472534
2023-02-28T14:00:00,279.1056061,102230.9883,0,280.9042358,-2.45E-07,-5.96E-09,-0.981124878,1.821273804,0.362518311
2023-02-28T15:00:00,278.9183807,102240.0977,0,280.2313995,1.24E-07,5.68E-14,-0.646743774,1.702713013,0.362564087
2023-02-28T16:00:00,279.0407562,102228.7109,0,280.167984,-1.58E-08,8.66E-07,-0.479156494,1.48248291,0.362609863
2023-02-28T17:00:00,279.1711121,102229.7344,0,280.1789398,-1.42E-07,5.43E-10,-0.259399414,1.355438232,0.36265564
2023-02-28T18:00:00,279.0724335,102229.5703,0,279.9428711,4.68E-07,0,0.182250977,1.392181396,0.362701416
2023-02-28T19:00:00,278.5022736,102255.4844,0,278.9676056,2.03E-06,0,1.381713867,-1.155014038,0.362731934
2023-02-28T20:00:00,277.8548279,102270.293,0,278.5631104,6.11E-06,0,1.234161377,-1.749557495,0.36277771
2023-02-28T21:00:00,277.3251343,102289.4023,0,278.350235,7.98E-06,2.01E-09,0.941101074,-2.196380615,0.362823486
2023-02-28T22:00:00,277.0376434,102341.7031,0,278.3287659,5.95E-06,0,0.874465942,-2.42489624,0.362869263
2023-02-28T23:00:00,276.885498,102417.3164,16996,278.3231354,3.26E-06,0,0.718887329,-2.762404442,0.36289978
2023-03-01T00:00:00,277.0218506,102529.3242,409370,279.6443787,-4.04E-05,0,0.205718994,-3.161972046,0.362792969
2023-03-01T01:00:00,276.5705566,102598.2266,1117561.75,281.6716766,-7.75E-05,0,-0.892852783,-3.636810303,0.362564087
2023-03-01T02:00:00,276.2804413,102627.0781,1796957.75,283.259903,-0.000141135,0,-1.405578613,-3.848052979,0.361938477
2023-03-01T03:00:00,276.1347198,102662.2266,2351777.5,284.7519836,-0.000195854,0,-1.529205322,-3.660140991,0.361022949
2023-03-01T04:00:00,276.0661621,102644.6992,2692362,285.9522247,-0.000244414,0,-1.549362183,-3.289031982,0.359893799
2023-03-01T05:00:00,275.7371368,102591.7461,2788897,286.8526917,-0.000273965,0,-1.252746582,-3.384628296,0.358627319
2023-03-01T06:00:00,274.9875031,102550.207,2640978,287.4377136,-0.000279128,0,-1.117752075,-3.334320068,0.35736084
2023-03-01T07:00:00,273.3099823,102504.0977,2211654,287.897583,-0.000262525,0,-0.63772583,-3.310592651,0.356170654
2023-03-01T08:00:00,272.9551392,102494.7695,1608660,287.7037048,-0.00020797,0,-0.472457886,-2.865341187,0.355255127
2023-03-01T09:00:00,273.8829498,102533.2891,854090,287.0521851,-0.000123124,0,-0.255630493,-1.824172974,0.354736328
2023-03-01T10:00:00,274.0327148,102595.1992,201680,285.9927063,-4.05E-05,0,-0.127197266,-1.528045654,0.354568481
2023-03-01T11:00:00,275.5670471,102685.4688,0,283.857132,-8.43E-06,4.23E-07,-0.10446167,-1.618118286,0.35458374
2023-03-01T12:00:00,275.5341339,102767.1211,0,281.9573364,-3.63E-06,4.35E-07,-0.432159424,-1.584991455,0.354644775
2023-03-01T13:00:00,275.9062653,102854.0938,0,280.4671173,-1.89E-06,0,-0.94758606,-1.29524231,0.354690552
2023-03-01T14:00:00,275.4249725,102921.2188,0,278.9593506,-1.66E-06,0,-1.795761108,-0.932739258,0.354751587
2023-03-01T15:00:00,275.1710815,102982.7813,0,278.4378204,-3.92E-06,0,-2.366928101,-0.199996948,0.354812622
2023-03-01T16:00:00,275.4252167,102986.7344,0,278.4042206,-5.39E-06,0,-2.700515747,0.09588623,0.354858398
2023-03-01T17:00:00,275.6379089,103044.3789,0,278.5600433,-5.29E-06,0,-3.150619507,-0.194290161,0.354919434
2023-03-01T18:00:00,275.5257568,103075.4922,0,278.7023163,-8.14E-06,0,-3.709259033,-1.097763062,0.35496521
2023-03-01T19:00:00,274.3811646,103105.6484,0,278.938858,-1.24E-05,0,-4.441944122,-1.922103882,0.354980469
2023-03-01T20:00:00,270.7935791,103076.0586,0,278.465683,-2.31E-05,0,-4.356954575,-1.850036621,0.354934692
2023-03-01T21:00:00,268.9182129,103117.6133,0,277.9587708,-2.57E-05,0,-3.782072067,-1.439910889,0.354904175
2023-03-01T22:00:00,268.6262512,103125.9492,0,277.4113159,-2.26E-05,0,-3.331912994,-1.063210487,0.354873657
2023-03-01T23:00:00,269.3473969,103181.9648,20030,277.0595398,-2.08E-05,0,-3.087944984,-0.670974731,0.354858398
2023-03-02T00:00:00,270.3926086,103262.8906,447630,277.9868164,-4.38E-05,0,-2.672548294,-0.263320923,0.354736328
2023-03-02T01:00:00,270.223877,103309.6914,1208778.25,279.7846375,-9.01E-05,0,-3.136883736,0.078414917,0.354400635
2023-03-02T02:00:00,270.0709076,103302.1641,1922991.75,281.1723938,-0.000157013,0,-3.336935043,0.349685669,0.353759766
2023-03-02T03:00:00,269.7694702,103283.8633,2476176,282.4436951,-0.000215369,0,-3.08488369,0.611551285,0.352844238
2023-03-02T04:00:00,269.3947449,103246.6523,2811352,283.4964447,-0.000260504,0,-2.654684067,0.872558594,0.351699829
2023-03-02T05:00:00,269.1829224,103160.2695,2894670,284.2688751,-0.000283724,0,-2.184717178,0.998729706,0.350463867
2023-03-02T06:00:00,269.0715027,103054.293,2724532,284.7780762,-0.000279863,0,-1.625616074,1.173978806,0.349258423
2023-03-02T07:00:00,269.4556885,102907.0156,2305840,285.4772949,-0.000251361,0,-1.409286499,1.552047729,0.348175049
2023-03-02T08:00:00,269.3843689,102867.3125,1693602,285.4349976,-0.000197466,0,-1.304946899,1.530563354,0.347351074
2023-03-02T09:00:00,270.1266022,102824.9102,954526,284.9665527,-0.000122289,0,-1.395980835,1.529876709,0.346862793
2023-03-02T10:00:00,270.9229279,102807.207,251664,283.5552368,-4.48E-05,0,-1.890029907,1.710327148,0.346725464
2023-03-02T11:00:00,271.6337433,102822.5703,0,282.2794037,-1.65E-05,0,-2.066085815,1.753952026,0.346725464
2023-03-02T12:00:00,272.7588501,102853.2734,0,281.40448,-1.40E-05,0,-2.154754639,1.98348999,0.346725464
2023-03-02T13:00:00,273.5846558,102836.5586,0,280.7242584,-1.24E-05,0,-1.807983398,2.613494873,0.346755981
2023-03-02T14:00:00,273.9320374,102842.3594,0,280.1818237,-1.21E-05,0,-1.191040039,3.144012451,0.346801758
2023-03-02T15:00:00,273.9724579,102841.1016,0,279.7457733,-1.24E-05,0,-0.654449463,3.361724854,0.346832275
2023-03-02T16:00:00,273.7838898,102809.6406,0,279.4771881,-1.31E-05,0,-0.233032227,3.326339722,0.346862793
2023-03-02T17:00:00,273.5662384,102793.543,0,279.1124115,-1.27E-05,0,0.013183594,3.350097656,0.346893311
2023-03-02T18:00:00,273.3040314,102752.4531,0,278.9909515,-1.35E-05,0,-0.165267944,3.431594849,0.346923828
2023-03-02T19:00:00,273.1734314,102649.3945,0,279.2738342,-1.47E-05,0,-0.425735474,3.599380493,0.346939087
2023-03-02T20:00:00,273.0462189,102604.7422,0,278.9096527,-1.45E-05,0,0.037200928,3.851211548,0.346954346
2023-03-02T21:00:00,272.9802551,102621.9727,0,278.6728363,-1.49E-05,0,0.128982544,3.851043701,0.346984863
2023-03-02T22:00:00,273.1025085,102600.957,0,278.5673676,-1.47E-05,0,0.043136597,3.675842285,0.347000122
